5.9669595530909234e+01,4.5031571171446654e+00,-1.0000000000000000e+00,1.0000000000000000e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8021724882340951e+01,-5.3809744572728979e-01,0.0000000000000000e+00,0.0000000000000000e+00
4.5031571171446654e+00,4.4852220628959341e+06,0.0000000000000000e+00,0.0000000000000000e+00,9.9900000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9883375591709898e-03,4.4761920954788150e+06,8.9878084860882227e+03,0.0000000000000000e+00
-1.0000000000000000e+00,0.0000000000000000e+00,2.2237991975360799e+01,-7.2050802077522959e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e-03,0.0000000000000000e+00,-7.2050802077522959e-05,2.2257130404530706e+01,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0185525442139522e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00
0.0000000000000000e+00,9.9900000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9228528752015986e-02,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.0165525442139525e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2257112644820804e+01,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,0.0000000000000000e+00,9.7999999999999998e-01,1.0375525442139524e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.7227746480623395e+01,8.1132589896768456e-03,8.1132589896768456e-03,-2.3643868550265310e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,0.0000000000000000e+00,8.1132589896768456e-03,3.7231349561180345e+01,8.1132589896768456e-03,0.0000000000000000e+00,-2.3643868550265310e+01,0.0000000000000000e+00,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.0627963284150310e-01,8.1132589896768456e-03,8.1132589896768456e-03,3.7231349561180345e+01,0.0000000000000000e+00,0.0000000000000000e+00,-2.3643868550265310e+01,0.0000000000000000e+00
1.8021724882340951e+01,8.9883375591709898e-03,0.0000000000000000e+00,1.0185525442139522e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3643868550265310e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.2302668381183844e+02,-1.8012718532081259e+01,0.0000000000000000e+00,5.2907308276708021e-01
-5.3809744572728979e-01,4.4761920954788150e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0165525442139525e+00,9.7999999999999998e-01,0.0000000000000000e+00,-2.3643868550265310e+01,0.0000000000000000e+00,-1.8012718532081259e+01,4.4691388784691226e+06,8.9559074931558971e+03,0.0000000000000000e+00
0.0000000000000000e+00,8.9878084860882227e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0375525442139524e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3643868550265310e+01,0.0000000000000000e+00,8.9559074931558971e+03,1.2303387087934567e+02,0.0000000000000000e+00
0.0000000000000000e+00,0.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2907308276708021e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3017229271662785e+01
